flow duration,total fwd packets,total backward packets,total length of fwd packets,total length of bwd packets,fwd packet length max,fwd packet length min,fwd packet length mean,fwd packet length std,bwd packet length max,bwd packet length min,bwd packet length mean,bwd packet length std,flow bytes/s,flow packets/s,flow iat mean,flow iat std,flow iat max,flow iat min,fwd iat total,fwd iat mean,fwd iat std,fwd iat max,fwd iat min,bwd iat total,bwd iat mean,bwd iat std,bwd iat max,bwd iat min,fwd psh flags,bwd psh flags,fwd urg flags,bwd urg flags,fwd header length,bwd header length,fwd packets/s,bwd packets/s,min packet length,max packet length,packet length mean,packet length std,packet length variance,fin flag count,syn flag count,rst flag count,psh flag count,ack flag count,urg flag count,cwe flag count,ece flag count,down/up ratio,average packet size,avg fwd segment size,avg bwd segment size,fwd header length.1,fwd avg bytes/bulk,fwd avg packets/bulk,fwd avg bulk rate,bwd avg bytes/bulk,bwd avg packets/bulk,bwd avg bulk rate,subflow fwd packets,subflow fwd bytes,subflow bwd packets,subflow bwd bytes,init_win_bytes_forward,init_win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,active mean,active std,active max,active min,idle mean,idle std,idle max,idle min,label
20,2,0,0,0,0,0,0,0,0,0,0,0,0,100000,20,0,20,20,20,20,0,20,20,0,0,0,0,0,0,0,0,0,64,0,100000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,340,-1,0,32,0,0,0,0,0,0,0,0,0
113865461,4,4,255,598,81,52,63.75,12.5,194,117,149.5,35.91192931,7.49129712,0.070258355,16266494.43,36913814.36,99480543,46038,113819423,37939807.67,53489325.14,99528833,3120140,113787927,37929309,53507493.8,99526581,2961266,0,0,0,0,116,92,0.035129178,0.035129178,52,194,101.2222222,51.41200681,2643.194444,0,0,0,0,0,0,0,0,1,113.875,63.75,149.5,116,0,0,0,0,0,0,4,255,4,598,-1,-1,3,20,1622982,2185593.522,3168430,77534,55286729.5,62499490.42,99480543,11092916,0
47553,3,4,443,871,437,0,147.6666667,250.5879752,859,0,217.75,427.5093566,27632.32604,147.2041722,7925.5,11869.47206,23355,3,23791,11895.5,16303.76105,23424,367,24198,8066,13433.02189,23573,3,0,0,0,0,72,92,63.08750237,84.11666982,0,859,164.25,319.1805356,101876.2143,0,0,0,1,0,0,0,0,1,187.7142857,147.6666667,217.75,72,0,0,0,0,0,0,3,443,4,871,8192,31,2,20,0,0,0,0,0,0,0,0,0
8851567,1,3,6,37,6,6,6,0,31,0,12.33333333,16.44181661,4.857896913,0.451897387,2950522.333,5089640.882,8827517,1,0,0,0,0,0,8827518,4413759,6241996.425,8827517,1,0,0,0,0,20,72,0.112974347,0.33892304,0,31,9.8,12.13260071,147.2,0,0,0,0,1,0,0,0,3,12.25,6,12.33333333,20,0,0,0,0,0,0,1,6,3,37,256,74,0,20,24049,0,24049,24049,8827517,0,8827517,8827517,0
31242,1,1,47,111,47,47,47,0,111,111,111,0,5057.294667,64.0163882,31242,0,31242,31242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,32.0081941,32.0081941,47,111,68.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,102.5,47,111,32,0,0,0,0,0,0,1,47,1,111,-1,-1,0,32,0,0,0,0,0,0,0,0,0
14537821,2,0,12,0,6,6,6,0,0,0,0,0,0.825433193,0.137572199,14537821,0,14537821,14537821,14537821,14537821,0,14537821,14537821,0,0,0,0,0,0,0,0,0,40,0,0.137572199,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0,0,0,0,0,0,0,0,0
156683,1,1,51,110,51,51,51,0,110,110,110,0,1027.552447,12.76462667,156683,0,156683,156683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,6.382313333,6.382313333,51,110,70.66666667,34.06366588,1160.333333,0,0,0,0,0,0,0,0,1,106,51,110,20,0,0,0,0,0,0,1,51,1,110,-1,-1,0,20,0,0,0,0,0,0,0,0,0
188,2,2,90,122,45,45,45,0,61,61,61,0,1127659.574,21276.59574,62.66666667,102.4808925,181,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,40,40,10638.29787,10638.29787,45,61,51.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,64.25,45,61,40,0,0,0,0,0,0,2,90,2,122,-1,-1,1,20,0,0,0,0,0,0,0,0,0
30680,1,1,56,112,56,56,56,0,112,112,112,0,5475.880052,65.18904824,30680,0,30680,30680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,32.59452412,32.59452412,56,112,74.66666667,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1,112,56,112,20,0,0,0,0,0,0,1,56,1,112,-1,-1,0,20,0,0,0,0,0,0,0,0,0
30860,1,1,47,175,47,47,47,0,175,175,175,0,7193.778354,64.808814,30860,0,30860,30860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,32.404407,32.404407,47,175,89.66666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,134.5,47,175,20,0,0,0,0,0,0,1,47,1,175,-1,-1,0,20,0,0,0,0,0,0,0,0,0
30828,1,1,42,129,42,42,42,0,129,129,129,0,5546.905411,64.87608667,30828,0,30828,30828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,32.43804334,32.43804334,42,129,71,50.22947342,2523,0,0,0,0,0,0,0,0,1,106.5,42,129,32,0,0,0,0,0,0,1,42,1,129,-1,-1,0,32,0,0,0,0,0,0,0,0,0
53,2,0,12,0,6,6,6,0,0,0,0,0,226415.0943,37735.84906,53,0,53,53,53,53,0,53,53,0,0,0,0,0,0,0,0,0,40,0,37735.84906,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,254,-1,1,20,0,0,0,0,0,0,0,0,0
31021,1,1,53,69,53,53,53,0,69,69,69,0,3932.819703,64.47245414,31021,0,31021,31021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,32.23622707,32.23622707,53,69,58.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,87.5,53,69,20,0,0,0,0,0,0,1,53,1,69,-1,-1,0,20,0,0,0,0,0,0,0,0,0
6005423,4,2,0,0,0,0,0,0,0,0,0,0,0,0.999096983,1201084.6,2154570.445,4978584,34,6005423,2001807.667,2622983.826,4978584,29533,997304,997304,0,997304,997304,0,0,0,0,136,80,0.666064655,0.333032328,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,4,0,2,0,29200,28960,0,32,0,0,0,0,0,0,0,0,0
7343246,7,7,1055,374,517,0,150.7142857,240.8510704,206,0,53.42857143,83.8487868,194.6005894,1.906513822,564865.0769,1919446.916,6951041,3,392202,65367,73029.8815,158971,163,7227262,1204543.667,2836674.722,6993708,3,0,0,0,0,232,232,0.953256911,0.953256911,0,517,95.26666667,175.8832676,30934.92381,0,0,0,1,0,0,0,0,1,102.0714286,150.7142857,53.42857143,232,0,0,0,0,0,0,7,1055,7,374,29200,245,3,32,392202,0,392202,392202,6951041,0,6951041,6951041,0
5297628,4,4,457,1238,445,0,114.25,220.5181398,1226,0,309.5,611.0065466,319.9545155,1.510109808,756804,1801817.525,4839018,107,458610,152870,164638.3053,327389,318,5166832,1722277.333,2869208.281,5034500,1036,0,0,0,0,92,88,0.755054904,0.755054904,0,1226,188.3333333,415.6350563,172752.5,0,0,0,1,0,0,0,0,1,211.875,114.25,309.5,92,0,0,0,0,0,0,4,457,4,1238,8192,4825,3,20,0,0,0,0,0,0,0,0,0
49406,1,1,56,112,56,56,56,0,112,112,112,0,3400.396713,40.48091325,49406,0,49406,49406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,20.24045662,20.24045662,56,112,74.66666667,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1,112,56,112,32,0,0,0,0,0,0,1,56,1,112,-1,-1,0,32,0,0,0,0,0,0,0,0,0
29491823,355,519,7563,954849,1106,0,21.30422535,97.54539931,4020,0,1839.786127,850.6536951,32633.18107,29.63533316,33782.15693,473788.6052,9950658,1,19492280,55062.93785,539770.4393,9950658,22,29123778,56223.50965,629266.0538,10364967,4,0,0,0,0,7136,10428,12.03723486,17.59809829,0,4020,1099.899429,1109.828089,1231718.388,0,0,0,1,0,0,0,0,1,1101.157895,21.30422535,1839.786127,7136,0,0,0,0,0,0,355,7563,519,954849,8192,2453,352,20,4952911,6489417.33,9541622,364200,9792998.5,222964.2031,9950658,9635339,0
2416476,2,2,6,6,6,0,3,4.242640687,6,0,3,4.242640687,4.965909035,1.655303012,805492,1350854.888,2365043,37,51433,51433,0,51433,51433,2365080,2365080,0,2365080,2365080,0,0,0,0,52,52,0.827651506,0.827651506,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,1,3,3,3,52,0,0,0,0,0,0,2,6,2,6,8192,58,1,20,0,0,0,0,0,0,0,0,0
4,3,0,31,0,31,0,10.33333333,17.89785834,0,0,0,0,7750000,750000,2,1.414213562,3,1,4,2,1.414213562,3,1,0,0,0,0,0,0,0,0,0,96,0,750000,0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,10.33333333,0,96,0,0,0,0,0,0,3,31,0,0,939,-1,1,32,0,0,0,0,0,0,0,0,0
1490354,41,46,2728,6634,456,0,66.53658537,110.1299454,976,0,144.2173913,307.8747157,6281.729039,58.37539269,17329.69767,106252.1989,953618,0,1490354,37258.85,162688.8931,996337,0,536671,11926.02222,39804.80016,256404,1,0,0,0,0,1328,1488,27.51024253,30.86515016,0,976,106.3863636,237.1481147,56239.22832,0,0,0,1,0,0,0,0,1,107.6091954,66.53658537,144.2173913,1328,0,0,0,0,0,0,41,2728,46,6634,29200,243,24,32,0,0,0,0,0,0,0,0,0
3903033,2,0,12,0,6,6,6,0,0,0,0,0,3.074532037,0.512422006,3903033,0,3903033,3903033,3903033,3903033,0,3903033,3903033,0,0,0,0,0,0,0,0,0,40,0,0.512422006,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,252,-1,1,20,0,0,0,0,0,0,0,0,0
272729,10,5,704,1327,453,0,70.4,142.9399252,1189,0,265.4,519.7545575,7446.952836,54.99965167,19480.64286,36949.06976,87869,3,272729,30303.22222,44081.88562,91053,3,180455,45113.75,49874.48166,88355,3,0,0,0,0,332,168,36.66643445,18.33321722,0,1189,126.9375,306.4205104,93893.52917,0,0,0,1,0,0,0,0,0,135.4,70.4,265.4,332,0,0,0,0,0,0,10,704,5,1327,65535,114,5,32,0,0,0,0,0,0,0,0,0
145782,3,0,0,0,0,0,0,0,0,0,0,0,0,20.57867226,72891,42642.78155,103044,42738,145782,72891,42642.78155,103044,42738,0,0,0,0,0,0,0,0,0,96,0,20.57867226,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,3,0,0,0,264,-1,0,32,0,0,0,0,0,0,0,0,0
4,2,0,37,0,37,0,18.5,26.1629509,0,0,0,0,9250000,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,1,0,0,0,64,0,500000,0,0,37,24.66666667,21.36195996,456.3333333,0,1,0,0,1,0,0,0,0,37,18.5,0,64,0,0,0,0,0,0,2,37,0,0,1120,-1,0,32,0,0,0,0,0,0,0,0,0
81168,1,1,48,48,48,48,48,0,48,48,48,0,1182.732111,24.64025232,81168,0,81168,81168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,12.32012616,12.32012616,48,48,48,0,0,0,0,0,0,0,0,0,0,1,72,48,48,20,0,0,0,0,0,0,1,48,1,48,-1,-1,0,20,0,0,0,0,0,0,0,0,0
86834,1,1,48,48,48,48,48,0,48,48,48,0,1105.557731,23.03245273,86834,0,86834,86834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,11.51622636,11.51622636,48,48,48,0,0,0,0,0,0,0,0,0,0,1,72,48,48,32,0,0,0,0,0,0,1,48,1,48,-1,-1,0,32,0,0,0,0,0,0,0,0,0
5709298,7,5,802,546,485,0,114.5714286,182.2304925,373,0,109.2,162.4028941,236.1060852,2.101834586,519027.0909,1426155.257,4812476,74,896822,149470.3333,155826.4037,341768,132,5569688,1392422,2414482.493,5004795,4081,0,0,0,0,152,112,1.226070175,0.875764411,0,485,103.6923077,162.3983706,26373.23077,0,0,0,1,0,0,0,0,0,112.3333333,114.5714286,109.2,152,0,0,0,0,0,0,7,802,5,546,8192,5164,6,20,0,0,0,0,0,0,0,0,0
11849616,5,4,580,164,517,0,116,225.1010884,152,0,41,74.05403433,62.78684474,0.759518283,1481202,4145180.529,11739862,3,11849616,2962404,5893120.339,11802069,238,86421,28807,31513.24898,62466,3,0,0,0,0,112,92,0.421954602,0.337563681,0,517,74.4,162.5438061,26420.48889,0,0,0,1,0,0,0,0,0,82.66666667,116,41,112,0,0,0,0,0,0,5,580,4,164,8192,946,4,20,0,0,0,0,0,0,0,0,0
44477838,1,2,6,6,6,6,6,0,6,0,3,4.242640687,0.269797287,0.067449322,22238919,31418022.84,44454816,23022,0,0,0,0,0,44454816,44454816,0,44454816,44454816,0,0,0,0,20,52,0.022483107,0.044966214,0,6,4.5,3,9,0,0,0,0,1,0,0,0,2,6,6,3,20,0,0,0,0,0,0,1,6,2,6,251,293,0,20,0,0,0,0,0,0,0,0,0
262371,6,6,352,3782,208,0,58.66666667,87.86049548,1460,0,630.3333333,677.2171488,15756.31453,45.73676207,23851.90909,39536.62487,85721,48,262371,52474.2,46460.86161,87855,65,176910,35382,47317.59708,88929,48,0,0,0,0,132,132,22.86838103,22.86838103,0,1460,318,533.9843943,285139.3333,0,0,0,1,0,0,0,0,1,344.5,58.66666667,630.3333333,132,0,0,0,0,0,0,6,352,6,3782,8192,60,5,20,0,0,0,0,0,0,0,0,0
1986,2,0,0,0,0,0,0,0,0,0,0,0,0,1007.049345,1986,0,1986,1986,1986,1986,0,1986,1986,0,0,0,0,0,0,0,0,0,64,0,1007.049345,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,118,-1,0,32,0,0,0,0,0,0,0,0,0
61186646,14,12,796,3871,477,0,56.85714286,134.5636007,1495,0,322.5833333,587.9306481,76.2748133,0.424929322,2447465.84,4380383.43,10156307,40,61186646,4706665.077,5249986.357,10240006,215,61102633,5554784.818,5285355.034,10240945,214,0,0,0,0,456,392,0.228808097,0.196121226,0,1495,172.8518519,417.177393,174036.9772,0,0,0,1,0,0,0,0,0,179.5,56.85714286,322.5833333,456,0,0,0,0,0,0,14,796,12,3871,29200,114,3,32,113773.8333,73143.80102,263076,83693,10083938,132195.9534,10156307,9828390,0
119223620,17,16,1389,2394,435,6,81.70588235,168.5766757,796,0,149.625,320.6952603,31.73028969,0.27679079,3725738.125,4826603.811,9991777,195,119200152,7450009.5,4347428.555,10015261,24653,119199472,7946631.467,4041602.084,10016655,655,0,0,0,0,340,464,0.142589195,0.134201595,0,796,111.4411765,249.0496106,62025.70856,0,0,0,0,1,0,0,0,0,114.8181818,81.70588235,149.625,340,0,0,0,0,0,0,17,1389,16,2394,16226,307,16,20,83919.83333,208411.1776,745713,23481,9849426.167,434395.4819,9991777,8481518,0
107761,21,25,1618,38777,1381,0,77.04761905,300.5489105,2896,0,1551.08,894.5710294,374857.3232,426.8705747,2394.688889,6556.112765,23271,1,107761,5388.05,10132.27028,30222,48,80317,3346.541667,7767.160395,23752,1,0,0,0,0,684,808,194.8756971,231.9948776,0,2896,859.4680851,1006.127398,1012292.341,0,0,0,1,0,0,0,0,1,878.1521739,77.04761905,1551.08,684,0,0,0,0,0,0,21,1618,25,38777,65535,1025,5,32,0,0,0,0,0,0,0,0,0
1511525,2,0,12,0,6,6,6,0,0,0,0,0,7.939002001,1.323167,1511525,0,1511525,1511525,1511525,1511525,0,1511525,1511525,0,0,0,0,0,0,0,0,0,40,0,1.323167,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,64240,-1,1,20,0,0,0,0,0,0,0,0,0
52283759,2,2,126,311,75,51,63,16.97056275,203,108,155.5,67.17514421,8.358236063,0.076505593,17427919.67,30158751.72,52252242,397,52283362,52283362,0,52283362,52283362,52252639,52252639,0,52252639,52252639,0,0,0,0,52,40,0.038252797,0.038252797,51,203,102.4,59.78126797,3573.8,0,0,0,0,0,0,0,0,1,128,63,155.5,52,0,0,0,0,0,0,2,126,2,311,-1,-1,1,20,31120,0,31120,31120,52252242,0,52252242,52252242,0
5082067,9,7,390,3974,209,0,43.33333333,73.96113844,1460,0,567.7142857,635.5170373,858.7057195,3.148325278,338804.4667,1225138.293,4763709,4,5082067,635258.375,1669740.793,4763709,4,296009,49334.83333,86214.92213,221456,48,0,0,0,0,204,152,1.770932969,1.377392309,0,1460,256.7058824,475.6433491,226236.5956,0,0,0,1,0,0,0,0,0,272.75,43.33333333,567.7142857,204,0,0,0,0,0,0,9,390,7,3974,8192,119,7,20,0,0,0,0,0,0,0,0,0
47422,1,1,44,60,44,44,44,0,60,60,60,0,2193.074944,42.17451816,47422,0,47422,47422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,21.08725908,21.08725908,44,60,49.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,74,44,60,32,0,0,0,0,0,0,1,44,1,60,-1,-1,0,32,0,0,0,0,0,0,0,0,0
30529,1,1,45,109,45,45,45,0,109,109,109,0,5044.384028,65.51148089,30529,0,30529,30529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,32.75574044,32.75574044,45,109,66.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,99.5,45,109,32,0,0,0,0,0,0,1,45,1,109,-1,-1,0,32,0,0,0,0,0,0,0,0,0
116381459,30,34,918,39418,554,0,30.6,108.0407331,3003,0,1159.352941,1120.080135,346.584416,0.549915773,1847324.746,3836272.531,10026695,2,116381459,4013153.759,4922233.005,10112042,3,111556481,3380499.424,4830766.576,10112941,49,0,0,0,0,968,1096,0.257773019,0.292142755,0,3003,620.5538462,987.7091556,975569.376,0,0,0,1,0,0,0,0,1,630.25,30.6,1159.352941,968,0,0,0,0,0,0,30,918,34,39418,29200,123,4,32,119420.4545,111668.6942,456112,85329,10022077.82,9806.196437,10026695,9996317,0
30892,1,1,56,154,56,56,56,0,154,154,154,0,6797.876473,64.74168069,30892,0,30892,30892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,32.37084035,32.37084035,56,154,88.66666667,56.58032638,3201.333333,0,0,0,0,0,0,0,0,1,133,56,154,32,0,0,0,0,0,0,1,56,1,154,-1,-1,0,32,0,0,0,0,0,0,0,0,0
256,2,0,12,0,6,6,6,0,0,0,0,0,46875,7812.5,256,0,256,256,256,256,0,256,256,0,0,0,0,0,0,0,0,0,40,0,7812.5,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,4200,-1,1,20,0,0,0,0,0,0,0,0,0
5236759,4,4,1097,634,1097,0,274.25,548.5,634,0,158.5,317,330.5479591,1.527662434,748108.4286,1875911.928,5000416,48,236343,78781,68127.8025,118272,114,5118871,1706290.333,2853443.744,5000464,415,0,0,0,0,136,136,0.763831217,0.763831217,0,1097,192.3333333,398.8163738,159054.5,0,0,0,1,0,0,0,0,1,216.375,274.25,158.5,136,0,0,0,0,0,0,4,1097,4,634,29200,244,1,32,0,0,0,0,0,0,0,0,0
296954,15,10,974,7419,469,0,64.93333333,134.2659763,1581,0,741.9,747.3777046,28263.63679,84.18812341,12373.08333,25310.58218,92276,-1,296954,21211,30671.25083,92360,1,238809,26534.33333,40947.08029,93347,2,0,0,0,0,492,328,50.51287405,33.67524937,0,1581,322.8076923,570.530281,325504.8015,0,0,0,1,0,0,0,0,0,335.72,64.93333333,741.9,492,0,0,0,0,0,0,15,974,10,7419,65535,357,6,32,0,0,0,0,0,0,0,0,0
179267,1,1,46,188,46,46,46,0,188,188,188,0,1305.315535,11.15654303,179267,0,179267,179267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,5.578271517,5.578271517,46,188,93.33333333,81.98373822,6721.333333,0,0,0,0,0,0,0,0,1,140,46,188,20,0,0,0,0,0,0,1,46,1,188,-1,-1,0,20,0,0,0,0,0,0,0,0,0
61091137,18,14,3423,6288,1038,0,190.1666667,378.8288842,1615,2,449.1428571,632.62285,158.9592284,0.52380757,1970681.839,3999010.419,10010198,12,61091137,3593596.294,4930927.946,10093869,382,61006444,4692803.385,5194996.42,10094025,193,0,0,0,0,372,284,0.294641758,0.229165812,0,1615,294.2727273,508.0573462,258122.267,0,0,0,1,0,0,0,0,0,303.46875,190.1666667,449.1428571,372,0,0,0,0,0,0,18,3423,14,6288,8192,35292,17,20,175818.8333,225364.9083,635843,83665,10000577.67,23181.94001,10010198,9953258,0
92,1,2,6,37,6,6,6,0,31,6,18.5,17.67766953,467391.3043,32608.69565,46,63.63961031,91,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,20,40,10869.56522,21739.13043,6,31,12.25,12.5,156.25,1,0,0,0,1,0,0,0,2,16.33333333,6,18.5,20,0,0,0,0,0,0,1,6,2,37,0,946,0,20,0,0,0,0,0,0,0,0,0
72840,2,3,37,18,31,6,18.5,17.67766953,6,6,6,0,755.0796266,68.64360242,18210,36381.3416,72782,1,72840,72840,0,72840,72840,4,2,1.414213562,3,1,0,0,0,0,40,60,27.45744097,41.18616145,6,31,10.16666667,10.20620726,104.1666667,0,0,0,0,1,0,0,0,1,12.2,18.5,6,40,0,0,0,0,0,0,2,37,3,18,60,0,1,20,0,0,0,0,0,0,0,0,0
3,2,0,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,64,0,666666.6667,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,65535,-1,0,32,0,0,0,0,0,0,0,0,0
82202,1,1,64,117,64,64,64,0,117,117,117,0,2201.892898,24.33030827,82202,0,82202,82202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,12.16515413,12.16515413,64,117,81.66666667,30.59956427,936.3333333,0,0,0,0,0,0,0,0,1,122.5,64,117,20,0,0,0,0,0,0,1,64,1,117,-1,-1,0,20,0,0,0,0,0,0,0,0,0
16203,3,0,83,0,46,6,27.66666667,20.20725942,0,0,0,0,5122.508177,185.150898,8101.5,11453.00853,16200,3,16203,8101.5,11453.00853,16200,3,0,0,0,0,0,1,0,0,0,60,0,185.150898,0,6,46,32.25,18.87458609,356.25,0,1,0,0,1,0,0,0,0,43,27.66666667,0,60,0,0,0,0,0,0,3,83,0,0,257,-1,2,20,0,0,0,0,0,0,0,0,0
60515,1,1,64,117,64,64,64,0,117,117,117,0,2990.993968,33.04965711,60515,0,60515,60515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,16.52482855,16.52482855,64,117,81.66666667,30.59956427,936.3333333,0,0,0,0,0,0,0,0,1,122.5,64,117,20,0,0,0,0,0,0,1,64,1,117,-1,-1,0,20,0,0,0,0,0,0,0,0,0
139633,3,4,440,860,440,0,146.6666667,254.0341184,860,0,215,430,9310.120101,50.13141593,23272.16667,35590.8058,92107,2,115823,57911.5,48359.73987,92107,23716,115936,38645.33333,66393.41362,115309,2,0,0,0,0,104,136,21.48489254,28.64652339,0,860,162.5,321.1474962,103135.7143,0,0,0,1,0,0,0,0,1,185.7142857,146.6666667,215,104,0,0,0,0,0,0,3,440,4,860,29200,31,1,32,0,0,0,0,0,0,0,0,0
10292329,6,4,586,225,517,0,97.66666667,206.2839467,150,0,56.25,69.85878613,78.79654838,0.971597391,1143592.111,3374488.648,10142080,32,10292329,2058465.8,4518982.38,10142080,231,66186,22062,18432.88225,33820,818,0,0,0,0,132,92,0.582958434,0.388638956,0,517,73.72727273,154.1110579,23750.21818,0,0,0,1,0,0,0,0,0,81.1,97.66666667,56.25,132,0,0,0,0,0,0,6,586,4,225,8192,119,5,20,0,0,0,0,0,0,0,0,0
806240,2,0,12,0,6,6,6,0,0,0,0,0,14.88390554,2.480650923,806240,0,806240,806240,806240,806240,0,806240,806240,0,0,0,0,0,0,0,0,0,40,0,2.480650923,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,11256,-1,1,20,0,0,0,0,0,0,0,0,0
100113,1,1,58,145,58,58,58,0,145,145,145,0,2027.708689,19.97742551,100113,0,100113,100113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,9.988712755,9.988712755,58,145,87,50.22947342,2523,0,0,0,0,0,0,0,0,1,130.5,58,145,32,0,0,0,0,0,0,1,58,1,145,-1,-1,0,32,0,0,0,0,0,0,0,0,0
5345737,4,4,457,1237,445,0,114.25,220.5181398,1225,0,309.25,610.506552,316.8880175,1.496519563,763676.7143,1819747.289,4886563,145,459174,153058,165275.2002,328608,456,5215772,1738590.667,2898005.055,5084084,1121,0,0,0,0,92,88,0.748259782,0.748259782,0,1225,188.2222222,415.3230001,172493.1944,0,0,0,1,0,0,0,0,1,211.75,114.25,309.25,92,0,0,0,0,0,0,4,457,4,1237,8192,4825,3,20,0,0,0,0,0,0,0,0,0
5049240,2,0,12,0,6,6,6,0,0,0,0,0,2.37659529,0.396099215,5049240,0,5049240,5049240,5049240,5049240,0,5049240,5049240,0,0,0,0,0,0,0,0,0,40,0,0.396099215,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,63018,-1,1,20,0,0,0,0,0,0,0,0,0
5265777,8,3,373,3308,192,0,46.625,72.16437091,3050,0,1102.666667,1691.366706,699.0421357,2.088960471,526577.7,1416331.003,4549760,3,5265777,752253.8571,1680122.925,4549760,3,331174,165587,5307.5435,169340,161834,0,0,0,0,172,72,1.519243979,0.569716492,0,3050,306.75,868.3192883,753978.3864,0,0,0,1,0,0,0,0,0,334.6363636,46.625,1102.666667,172,0,0,0,0,0,0,8,373,3,3308,8192,1026,7,20,0,0,0,0,0,0,0,0,0
31287,3,3,86,7,86,0,28.66666667,49.65212315,7,0,2.333333333,4.041451884,2972.480583,191.7729408,6257.4,8048.434494,15090,3,16194,8097,10079.10006,15224,970,16247,8123.5,11484.12123,16244,3,0,0,0,0,108,104,95.88647042,95.88647042,0,86,13.28571429,32.16993568,1034.904762,0,0,0,1,0,0,0,0,1,15.5,28.66666667,2.333333333,108,0,0,0,0,0,0,3,86,3,7,65535,57,1,32,0,0,0,0,0,0,0,0,0
85707,3,1,12,0,6,0,4,3.464101615,0,0,0,0,140.011901,46.67063367,28569,31076.70605,61896,384,85707,42853.5,26930.16176,61896,23811,0,0,0,0,0,0,0,0,0,72,32,35.00297525,11.66765842,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3,4,0,72,0,0,0,0,0,0,3,12,1,0,8192,63443,2,20,0,0,0,0,0,0,0,0,0
106603,1,1,48,48,48,48,48,0,48,48,48,0,900.5375083,18.76119809,106603,0,106603,106603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,9.380599045,9.380599045,48,48,48,0,0,0,0,0,0,0,0,0,0,1,72,48,48,20,0,0,0,0,0,0,1,48,1,48,-1,-1,0,20,0,0,0,0,0,0,0,0,0
